avgLdpcIterations;ulBytes;pmi;rsrp;cqi;pucchSnr;rssi;ueId;inSync;dlBytes;dlMcs;ulMcs;ulBler;ri;pcmax;puschSnr;dlBler;phr;rsrq;sinr
3.1;36428.0;-13,1;-83.0;15.0;17.0;77.4;236;1.0;9205.0;9.0;9.0;0.0000860000;2.0;24.0;10.5;0.0205890000;52.0;-10.5;23.5
3.1;41315.0;-13,1;-83.0;15.0;19.0;78.7;236;1.0;10079.0;9.0;9.0;0.0000300000;2.0;24.0;20.5;0.0166770000;52.0;-10.5;23.5
3.2;46590.0;-13,1;-83.0;15.0;15.0;76.7;236;1.0;11358.0;9.0;9.0;0.0000100000;2.0;24.0;10.0;0.0121580000;52.0;-10.5;23.5
3.4;51477.0;-11,1;-83.0;15.0;18.0;77.6;236;1.0;12200.0;9.0;9.0;0.0000040000;2.0;24.0;20.0;0.0098480000;52.0;-10.5;23.5
3.4;55943.0;-9,1;-83.0;15.0;18.0;77.6;236;1.0;13042.0;9.0;9.0;0.0000010000;2.0;24.0;19.0;0.0079770000;52.0;-10.5;23.5
3.3;60797.0;-11,1;-83.0;15.0;15.0;76.9;236;1.0;13884.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0064610000;52.0;-10.5;23.5
3.0;72269.0;-11,1;-83.0;15.0;15.0;76.4;236;1.0;19571.0;10.0;9.0;0.0000000000;2.0;24.0;18.0;0.0047100000;52.0;-10.5;23.5
3.2;77123.0;-11,1;-83.0;15.0;14.0;76.9;236;1.0;20413.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0038150000;52.0;-10.5;23.5
3.1;82010.0;-13,1;-83.0;15.0;14.0;77.5;236;1.0;21255.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0030900000;52.0;-10.5;23.5
3.0;86476.0;-11,1;-83.0;15.0;15.0;77.5;236;1.0;22097.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0025030000;52.0;-10.5;23.5
3.1;91330.0;-11,1;-83.0;15.0;14.0;76.9;236;1.0;22939.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0020280000;52.0;-10.5;23.5
3.1;96217.0;-11,1;-83.0;15.0;15.0;77.5;236;1.0;23813.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0016420000;52.0;-10.5;23.5
3.2;101071.0;-11,1;-83.0;15.0;15.0;76.9;236;1.0;24655.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0013300000;52.0;-10.5;23.5
3.1;105958.0;-11,1;-83.0;15.0;18.0;77.6;236;1.0;25497.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0010780000;52.0;-10.5;23.5
3.1;110424.0;-11,1;-83.0;15.0;15.0;78.1;236;1.0;26339.0;9.0;9.0;0.0000000000;2.0;25.0;19.0;0.0008730000;52.0;-10.5;23.5
3.3;115278.0;-11,1;-83.0;15.0;15.0;77.4;236;1.0;27181.0;9.0;9.0;0.0000000000;2.0;25.0;9.0;0.0007070000;52.0;-10.5;23.5
3.5;120165.0;-9,1;-83.0;15.0;18.0;78.1;236;1.0;28055.0;9.0;9.0;0.0000000000;2.0;25.0;19.5;0.0005730000;52.0;-10.5;23.5
3.3;125019.0;-11,1;-83.0;15.0;14.0;77.3;236;1.0;28897.0;9.0;9.0;0.0000000000;2.0;25.0;9.5;0.0004640000;52.0;-10.5;23.5
3.1;129906.0;-11,1;-83.0;15.0;17.0;78.1;236;1.0;29739.0;9.0;9.0;0.0000000000;2.0;25.0;19.5;0.0003760000;52.0;-10.5;23.5
3.1;134372.0;-13,1;-83.0;15.0;15.0;78.0;236;1.0;30581.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0003040000;52.0;-10.5;23.5
3.1;139226.0;-11,1;-83.0;15.0;15.0;77.3;236;1.0;31423.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0002470000;52.0;-10.5;23.5
3.3;144113.0;-11,1;-83.0;15.0;15.0;77.9;236;1.0;32297.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0002000000;52.0;-10.5;23.5
3.1;148967.0;-13,1;-83.0;15.0;17.0;77.0;236;1.0;33139.0;9.0;9.0;0.0000000000;2.0;24.0;9.0;0.0001620000;52.0;-10.5;23.5
3.2;153854.0;-11,1;-83.0;15.0;18.0;78.0;236;1.0;33981.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0001310000;52.0;-10.5;23.5
3.7;157899.0;-11,1;-83.0;15.0;17.0;77.6;236;1.0;34386.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0001180000;52.0;-10.5;23.5
3.2;162365.0;-11,1;-83.0;15.0;15.0;77.6;236;1.0;35228.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000960000;52.0;-10.5;23.5
3.1;167219.0;-11,1;-83.0;15.0;14.0;77.0;236;1.0;36102.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000770000;52.0;-10.5;23.5
3.2;172106.0;-11,1;-83.0;15.0;17.0;77.5;236;1.0;36944.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000630000;52.0;-10.5;23.5
3.2;176960.0;-11,1;-83.0;15.0;15.0;76.9;236;1.0;37786.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000510000;52.0;-10.5;23.5
3.2;181847.0;-11;-83.0;15.0;14.0;77.6;236;1.0;38628.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000410000;52.0;-10.5;23.5
3.3;186313.0;-11;-83.0;15.0;17.0;77.7;236;1.0;39470.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000330000;52.0;-10.5;23.5
3.2;191167.0;-11;-83.0;15.0;15.0;76.7;236;1.0;40344.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000270000;52.0;-10.5;23.5
3.1;196054.0;-6,1;-83.0;15.0;15.0;77.5;236;1.0;41218.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000220000;52.0;-10.5;23.5
3.1;200908.0;-6,1;-83.0;15.0;17.0;76.6;236;1.0;42060.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000180000;52.0;-10.5;23.5
3.2;205795.0;-6,1;-83.0;15.0;17.0;77.6;236;1.0;42902.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000140000;52.0;-10.5;23.5
3.1;210261.0;-6,1;-83.0;15.0;15.0;77.6;236;1.0;43744.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000120000;52.0;-10.5;23.5
3.1;215115.0;-6,1;-83.0;15.0;18.0;76.7;236;1.0;44618.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000090000;52.0;-10.5;23.5
3.2;220002.0;-6,1;-83.0;15.0;18.0;77.7;236;1.0;45492.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000080000;52.0;-10.5;23.5
3.2;224856.0;-6,1;-83.0;15.0;15.0;76.7;236;1.0;46334.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000080000;52.0;-10.5;23.5
3.2;229743.0;-6,1;-83.0;15.0;14.0;77.7;236;1.0;47176.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000070000;52.0;-10.5;23.5
3.2;234209.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;48018.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000060000;52.0;-10.5;23.5
3.1;239063.0;-6,1;-83.0;15.0;14.0;76.9;236;1.0;48455.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000060000;52.0;-10.5;23.5
3.1;243950.0;-6,1;-83.0;15.0;15.0;77.9;236;1.0;49329.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000050000;52.0;-10.5;23.5
3.4;248804.0;-6,1;-83.0;15.0;15.0;76.9;236;1.0;50171.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000040000;52.0;-10.5;23.5
3.1;253691.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;51013.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000040000;52.0;-10.5;23.5
3.1;258157.0;-6,1;-83.0;15.0;14.0;77.7;236;1.0;51855.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000040000;52.0;-10.5;23.5
3.1;263011.0;-6,1;-83.0;15.0;15.0;77.0;236;1.0;52697.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000030000;52.0;-10.5;23.5
3.1;267898.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;53571.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000020000;52.0;-10.5;23.5
3.1;272752.0;-6,1;-83.0;15.0;13.0;76.9;236;1.0;54413.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000020000;52.0;-10.5;23.5
3.1;277639.0;-6,1;-83.0;15.0;15.0;77.6;236;1.0;55255.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000020000;52.0;-10.5;23.5
3.0;282105.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;56097.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000010000;52.0;-10.5;23.5
3.1;286959.0;-6,1;-83.0;15.0;12.0;76.7;236;1.0;56939.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000010000;52.0;-10.5;23.5
3.1;291846.0;-6,1;-83.0;15.0;15.0;77.6;236;1.0;57813.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000010000;52.0;-10.5;23.5
3.1;296700.0;-6,1;-83.0;15.0;13.0;76.7;236;1.0;58655.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000010000;52.0;-10.5;23.5
3.1;301587.0;-6,1;-83.0;15.0;12.0;77.5;236;1.0;59497.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000010000;52.0;-10.5;23.5
3.2;306053.0;-6,1;-83.0;15.0;15.0;77.6;236;1.0;60339.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;310907.0;-6,1;-83.0;15.0;14.0;76.9;236;1.0;61181.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.0;315794.0;-6,1;-83.0;15.0;13.0;77.7;236;1.0;62055.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;320648.0;-6,1;-83.0;15.0;15.0;76.9;236;1.0;62897.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;325535.0;-6,1;-83.0;15.0;13.0;77.7;236;1.0;63739.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;330001.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;64581.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;334855.0;-6,1;-83.0;15.0;14.0;77.0;236;1.0;65423.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;339742.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;66297.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;344596.0;-6,1;-83.0;15.0;13.0;76.9;236;1.0;67139.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.0;349483.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;67981.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;353949.0;-6,1;-83.0;15.0;15.0;78.0;236;1.0;68823.0;9.0;9.0;0.0000000000;2.0;25.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;358803.0;-6,1;-83.0;15.0;15.0;77.0;236;1.0;69665.0;9.0;9.0;0.0000000000;2.0;25.0;9.0;0.0000000000;52.0;-10.5;23.5
3.0;363690.0;-6,1;-83.0;15.0;14.0;78.0;236;1.0;70539.0;9.0;9.0;0.0000000000;2.0;25.0;20.0;0.0000000000;52.0;-10.5;23.5
3.0;368544.0;-6,1;-83.0;15.0;15.0;77.1;236;1.0;71381.0;9.0;9.0;0.0000000000;2.0;25.0;9.5;0.0000000000;52.0;-10.5;23.5
3.2;373431.0;-6,1;-83.0;15.0;15.0;78.1;236;1.0;72223.0;9.0;9.0;0.0000000000;2.0;25.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;377897.0;-6,1;-83.0;15.0;15.0;78.1;236;1.0;73065.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;382751.0;-6,1;-83.0;15.0;13.0;76.9;236;1.0;73907.0;9.0;9.0;0.0000000000;2.0;24.0;9.0;0.0000000000;52.0;-10.5;23.5
3.2;387638.0;-6,1;-83.0;15.0;15.0;78.0;236;1.0;74781.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;392492.0;-6,1;-83.0;15.0;13.0;77.1;236;1.0;75623.0;9.0;9.0;0.0000000000;2.0;24.0;9.0;0.0000000000;52.0;-10.5;23.5
3.0;397379.0;-6,1;-83.0;15.0;15.0;78.1;236;1.0;76465.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;401424.0;-6,1;-83.0;15.0;17.0;77.6;236;1.0;76870.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;405890.0;-6,1;-83.0;15.0;14.0;77.6;236;1.0;77712.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;410744.0;-6,1;-83.0;15.0;15.0;76.9;236;1.0;78586.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;415631.0;-6,1;-83.0;15.0;18.0;77.6;236;1.0;79428.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;420485.0;-6,1;-83.0;15.0;17.0;76.6;236;1.0;80270.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.4;425372.0;-6,1;-83.0;15.0;14.0;77.7;236;1.0;81112.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;429838.0;-6,1;-83.0;15.0;18.0;77.5;236;1.0;81954.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.6;434692.0;-6,1;-83.0;15.0;18.0;76.9;236;1.0;82828.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.3;439579.0;-6,1;-83.0;15.0;17.0;77.6;236;1.0;83670.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.5;444433.0;-6,1;-83.0;15.0;14.0;76.7;236;1.0;84512.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.2;449320.0;-6,1;-83.0;15.0;17.0;77.9;236;1.0;85354.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;453786.0;-6,1;-83.0;15.0;14.0;77.7;236;1.0;86196.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.3;458640.0;-6,1;-83.0;15.0;14.0;76.9;236;1.0;87070.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.3;463527.0;-6,1;-83.0;15.0;18.0;77.7;236;1.0;87944.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.4;468381.0;-6,1;-83.0;15.0;15.0;76.9;236;1.0;88786.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.3;473268.0;-6,1;-83.0;15.0;15.0;77.9;236;1.0;89628.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;477734.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;90470.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;482588.0;-6,1;-83.0;15.0;15.0;76.9;236;1.0;90907.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;487475.0;-6,1;-83.0;15.0;18.0;77.7;236;1.0;91781.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;492329.0;-6,1;-83.0;15.0;15.0;76.9;236;1.0;92623.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.2;497216.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;93465.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.5;501682.0;-6,1;-83.0;15.0;15.0;77.9;236;1.0;94307.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.3;506536.0;-6,1;-83.0;15.0;17.0;76.7;236;1.0;95149.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.4;511423.0;-6,1;-83.0;15.0;17.0;77.9;236;1.0;96023.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;516277.0;-6,1;-83.0;15.0;15.0;77.0;236;1.0;96865.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;521164.0;-6,1;-83.0;15.0;14.0;77.7;236;1.0;97707.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.3;525630.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;98549.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;530484.0;-6,1;-83.0;15.0;17.0;76.9;236;1.0;99391.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;535371.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;100265.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;540225.0;-6,1;-83.0;15.0;17.0;76.7;236;1.0;101107.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;545112.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;101949.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;549578.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;102791.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;554432.0;-6,1;-83.0;15.0;15.0;76.7;236;1.0;103633.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.2;559319.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;104507.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;564173.0;-6,1;-83.0;15.0;14.0;76.7;236;1.0;105349.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;569060.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;106191.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;573526.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;107033.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;578380.0;-6,1;-83.0;15.0;15.0;76.1;236;1.0;107875.0;9.0;9.0;0.0000000000;2.0;24.0;8.5;0.0000000000;52.0;-10.5;23.5
3.1;583267.0;-6,1;-83.0;15.0;14.0;77.7;236;1.0;108749.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;588121.0;-6,1;-83.0;15.0;15.0;77.0;236;1.0;109591.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;593008.0;-6,1;-83.0;15.0;15.0;77.9;236;1.0;110433.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;597474.0;-6,1;-83.0;15.0;15.0;78.2;236;1.0;111275.0;9.0;9.0;0.0000000000;2.0;25.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;602328.0;-6,1;-83.0;15.0;18.0;77.1;236;1.0;112117.0;9.0;9.0;0.0000000000;2.0;25.0;9.5;0.0000000000;52.0;-10.5;23.5
3.0;607215.0;-6,1;-83.0;15.0;18.0;78.2;236;1.0;112991.0;9.0;9.0;0.0000000000;2.0;25.0;20.0;0.0000000000;52.0;-10.5;23.5
3.3;612069.0;-6,1;-83.0;15.0;17.0;77.1;236;1.0;113833.0;9.0;9.0;0.0000000000;2.0;25.0;9.0;0.0000000000;52.0;-10.5;23.5
3.4;616956.0;-6,1;-83.0;15.0;15.0;78.1;236;1.0;114675.0;9.0;9.0;0.0000000000;2.0;25.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;621422.0;-6,1;-83.0;15.0;17.0;78.2;236;1.0;115517.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;626276.0;-6,1;-83.0;15.0;17.0;75.8;236;1.0;116359.0;9.0;9.0;0.0000000000;2.0;24.0;8.5;0.0000000000;52.0;-10.5;23.5
3.0;631163.0;-6,1;-83.0;15.0;18.0;78.0;236;1.0;117233.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;636017.0;-6,1;-83.0;15.0;17.0;77.1;236;1.0;118075.0;9.0;9.0;0.0000000000;2.0;24.0;9.0;0.0000000000;52.0;-10.5;23.5
3.0;640904.0;-6,1;-83.0;15.0;18.0;78.1;236;1.0;118917.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;644949.0;-6,1;-83.0;15.0;18.0;77.7;236;1.0;119322.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;649415.0;-6,1;-83.0;15.0;18.0;77.6;236;1.0;120164.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;654269.0;-6,1;-83.0;15.0;18.0;76.7;236;1.0;121038.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.2;659156.0;-6,1;-83.0;15.0;18.0;77.7;236;1.0;121880.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;664010.0;-6,1;-83.0;15.0;15.0;77.1;236;1.0;122722.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;668897.0;-6,1;-83.0;15.0;15.0;77.9;236;1.0;123564.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;673363.0;-6,1;-83.0;15.0;18.0;77.7;236;1.0;124406.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;678217.0;-6,1;-83.0;15.0;13.0;76.9;236;1.0;125280.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;683104.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;126154.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.0;687958.0;-6,1;-83.0;15.0;14.0;76.9;236;1.0;126996.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.2;692845.0;-6,1;-83.0;15.0;15.0;77.7;236;1.0;127838.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;697311.0;-6,1;-83.0;15.0;15.0;77.9;236;1.0;128680.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;702165.0;-6,1;-83.0;15.0;18.0;76.9;236;1.0;129554.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;707052.0;-6,1;-83.0;15.0;14.0;77.7;236;1.0;130396.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;711906.0;-6,1;-83.0;15.0;15.0;77.1;236;1.0;131238.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.2;716793.0;-6,1;-83.0;15.0;18.0;78.0;236;1.0;132080.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.3;721259.0;-6,1;-83.0;15.0;18.0;78.2;236;1.0;132922.0;9.0;9.0;0.0000000000;2.0;25.0;19.5;0.0000000000;52.0;-10.5;23.5
3.4;726113.0;-6,1;-83.0;15.0;15.0;76.9;236;1.0;133359.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.5;731000.0;-6,1;-83.0;15.0;18.0;77.9;236;1.0;134233.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;735854.0;-6,1;-83.0;15.0;14.0;76.9;236;1.0;135075.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;740741.0;-6,1;-83.0;15.0;15.0;77.9;236;1.0;135917.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;745207.0;-6,1;-83.0;15.0;17.0;77.9;236;1.0;136759.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;750061.0;-6,1;-83.0;15.0;15.0;77.0;236;1.0;137601.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;754948.0;-6,1;-83.0;15.0;17.0;77.9;236;1.0;138475.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;759802.0;-6,1;-83.0;15.0;17.0;76.7;236;1.0;139317.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.1;764689.0;-6,1;-83.0;15.0;18.0;77.9;236;1.0;140159.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;769155.0;-6,1;-83.0;15.0;18.0;78.0;236;1.0;141001.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;774009.0;-6,1;-83.0;15.0;18.0;76.7;236;1.0;141843.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.2;778896.0;-6,1;-83.0;15.0;18.0;78.0;236;1.0;142717.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;783750.0;-6,1;-83.0;15.0;15.0;76.7;236;1.0;143559.0;9.0;9.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
